date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:24	34537/34537	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:59%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-carousel_product-carousel-d5464eb69f86053e.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-carousel_product-carousel-d5464eb69f86053e.js	(from https://www.walmart.com/)
15:52:25	26733/26733	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:59%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_ui_video_video-player-53d4713886d4a7e3.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_ui_video_video-player-53d4713886d4a7e3.js	(from https://www.walmart.com/)
15:52:25	21791/21791	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:30:00%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/tempo-shared-modules_adaptive-card_adaptive-card.5510ebd9903da7fd.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/tempo-shared-modules_adaptive-card_adaptive-card.5510ebd9903da7f	(from https://www.walmart.com/)
15:52:25	24266/24266	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:57%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/identity-next_ui_sign-in-button-10158998f2b9e1aa.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/identity-next_ui_sign-in-button-10158998f2b9e1aa.js	(from https://www.walmart.com/)
15:52:25	25062/25062	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/prism_tranformation-utils_analytics-73c6c2ab5cb7a270.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/prism_tranformation-utils_analytics-73c6c2ab5cb7a270.js	(from https://www.walmart.com/)
15:52:25	38398/38398	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/home_data-access_utils-87bf5e6c3910225f.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/home_data-access_utils-87bf5e6c3910225f.js	(from https://www.walmart.com/)
15:52:26	179300/179300	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:30:03%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/item_shared_locale_messages-a03551b7bd39484a.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/item_shared_locale_messages-a03551b7bd39484a.js	(from https://www.walmart.com/)
15:52:26	569/569	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/pages/index-7ca10b1976993e9e.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/pages/index-7ca10b1976993e9e.js	(from https://www.walmart.com/)
15:52:26	49879/49879	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:30:01%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/tempo-shared-modules_adaptive-card_adaptive-card-wrapper.1300eeeec22e1b03.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/tempo-shared-modules_adaptive-card_adaptive-card-wrapper.1300eee	(from https://www.walmart.com/)
15:52:26	67035/67035	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:30:02%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/production_20250624T021518885Z-en-US/_buildManifest.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/production_20250624T021518885Z-en-US/_buildManifest.js	(from https://www.walmart.com/)
15:52:26	77/77	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/production_20250624T021518885Z-en-US/_ssgManifest.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/production_20250624T021518885Z-en-US/_ssgManifest.js	(from https://www.walmart.com/)
15:52:27	15318/15318	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/node_modules_.pnpm_@walmart+use-safeframe@1.3.3_react@18.2_node_modules_@walmart_use-safeframe_lib_index-73427fbba35ea0df.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/node_modules_.pnpm_@walmart+use-safeframe@1.3.3_react@18.2_node_	(from https://www.walmart.com/)
15:52:27	20738/20738	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:30:00%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_horizontal-scroller_horizontal-scroller-0fb28ac805feca53.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_horizontal-scroller_horizontal-scroller-0fb28ac805feca53.25.d	(from https://www.walmart.com/)
15:52:27	7465/7465	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/payments_context_hooks_use-purchase-contract-2d084c4bbe920b7d.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/payments_context_hooks_use-purchase-contract-2d084c4bbe920b7d.28	(from https://www.walmart.com/)
15:52:27	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:42%20GMT	https://www.walmart.com/all-departments	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/all-departments.47.delayed	(from https://www.walmart.com/)
15:52:28	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:42%20GMT	https://www.walmart.com/blocked?url=L2FsbC1kZXBhcnRtZW50cw==&uuid=a0e54e8b-51ad-11f0-9335-e0d14d32dbe8&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blocked393c.html	(from https://www.walmart.com/)
15:52:28	6185/6185	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:57%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/checkout_bookslot-data-access_bookslot-cloud-variables-b67cbb450449c976.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/checkout_bookslot-data-access_bookslot-cloud-variables-b67cbb450	(from https://www.walmart.com/)
15:52:28	1012/1012	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Apr%202025%2015:08:49%20GMT	https://i5.walmartimages.com/dfw/4ff9c6c9-ad46/k2-_0a671c38-d307-447c-835e-7904ab143c26.v1.png	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/4ff9c6c9-ad46/k2-_0a671c38-d307-447c-835e-7904ab143c26.v1.png	(from https://www.walmart.com/)
15:52:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2025%20Jun%202025%2010:17:42%20GMT	https://www.walmart.com/my-items	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/my-items	(from https://www.walmart.com/)
15:52:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2025%20Jun%202025%2010:17:43%20GMT	https://www.walmart.com/my-items	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/my-items	(from https://www.walmart.com/)
15:52:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2025%20Jun%202025%2010:17:43%20GMT	https://www.walmart.com/lists	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/lists	(from https://www.walmart.com/)
15:52:29	61145/61145	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:57%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/cart_page-view-checkout-beacon_page-view-beacon-e7b1c1aeb7d2c274.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/cart_page-view-checkout-beacon_page-view-beacon-e7b1c1aeb7d2c274	(from https://www.walmart.com/)
15:52:29	5371/5371	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/vision-center_lens-selection_helpers_utils-fd34cebd9b81b4fb.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/vision-center_lens-selection_helpers_utils-fd34cebd9b81b4fb.2f.d	(from https://www.walmart.com/)
15:52:29	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:43%20GMT	https://www.walmart.com/my-registries	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/my-registries	(from https://www.walmart.com/)
15:52:29	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:44%20GMT	https://www.walmart.com/blocked?url=L215LXJlZ2lzdHJpZXM=&uuid=a1f1c77f-51ad-11f0-ad65-36b140432444&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blocked60fe.html	(from https://www.walmart.com/)
15:52:30	13008/13008	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:59%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-reward-50f412858af5589c.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-reward-50f412858af5589c.30.dela	(from https://www.walmart.com/)
15:52:30	10101/10101	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:59%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-promo-discount-8a558fdd1ceafdfa.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-promo-discount-8a558fdd1ceafdfa	(from https://www.walmart.com/)
15:52:30	19265/19265	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:57%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_core_hooks_use-is-tracking-enabled-f37b48485e04433f.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_core_hooks_use-is-tracking-enabled-f37b48485e04433f.36.delay	(from https://www.walmart.com/)
15:52:30	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:44%20GMT	https://www.walmart.com/orders	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/orders	(from https://www.walmart.com/)
15:52:30	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:44%20GMT	https://www.walmart.com/blocked?url=L29yZGVycw==&uuid=a27c20fd-51ad-11f0-b89a-96a7945e647c&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blockeda431.html	(from https://www.walmart.com/)
15:52:30	17140/17140	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/platform_tempo_components_tempo-layout-d18529df427c5fec.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/platform_tempo_components_tempo-layout-d18529df427c5fec.37.delay	(from https://www.walmart.com/)
15:52:31	10455/10455	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:59%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-flag-383e689ab39bd9ef.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-flag-383e689ab39bd9ef.38.delaye	(from https://www.walmart.com/)
15:52:31	8467/8467	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-image-4d0ae80f466dbf62.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ui_product-tile_vertical_product-image-4d0ae80f466dbf62.39.delay	(from https://www.walmart.com/)
15:52:31	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:45%20GMT	https://www.walmart.com/plus	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/plus	(from https://www.walmart.com/)
15:52:31	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:45%20GMT	https://www.walmart.com/blocked?url=L3BsdXM=&uuid=a304d124-51ad-11f0-9f88-bdef72f6244f&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blocked1449.html	(from https://www.walmart.com/)
15:52:31	21377/21377	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:57%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_sponsored-products-tracking_ad-click-beacon-59447cc443940cfe.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_sponsored-products-tracking_ad-click-beacon-59447cc443940cfe	(from https://www.walmart.com/)
15:52:32	68558/68558	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:59%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_core_components_ads-error-boundary-6eff3f57930ae351.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/ads_core_components_ads-error-boundary-6eff3f57930ae351.3f.delay	(from https://www.walmart.com/)
15:52:32	17086/17086	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Jun%202025%2002:29:58%20GMT	https://i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/repurchase_data-access_repurchase-cloud-variables-4ce94e12574ebef7.js	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/i5.walmartimages.com/dfw/63fd9f59-ad83/5ffc05cf-5c83-47a7-8519-f3bc916ffaf8/v2/en-US/_next/static/chunks/repurchase_data-access_repurchase-cloud-variables-4ce94e12574ebe	(from https://www.walmart.com/)
15:52:32	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:46%20GMT	https://www.walmart.com/cp/victorias-secret/2998889?athAsset=eyJhdGhjcGlkIjoiMWZkMDdjMmQtYTZjNy00NThkLTgzNWEtM2Q3ZmIzYmM0NjQ3IiwiYWV3ciI6Ik1QX0FUQ1IifQ==&athena=true	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/cp/victorias-secret/2998889bd08	(from https://www.walmart.com/)
15:52:32	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:46%20GMT	https://www.walmart.com/blocked?url=L2NwL3ZpY3Rvcmlhcy1zZWNyZXQvMjk5ODg4OT9hdGhBc3NldD1leUpoZEdoamNHbGtJam9pTVdaa01EZGpNbVF0WVRaak55MDBOVGhrTFRnek5XRXRNMlEzWm1JelltTTBOalEzSWl3aVlXVjNjaUk2SWsxUVgwRlVRMUlpZlE9PSZhdGhlbmE9dHJ1ZQ==&uuid=a38cd9f7-51ad-11f0-8298-51e65293730d&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blockede178.html	(from https://www.walmart.com/)
15:52:33	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:47%20GMT	https://www.walmart.com/shop/deals/pets?athAsset=eyJhdGhjcGlkIjoiNjlmOGRmNDgtM2FkZS00MWE1LWJhYjktYWYxZGIyMDkxNzUzIiwiYWV3ciI6IkZDX0FUQ1IifQ==&athena=true	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/shop/deals/pets8613	(from https://www.walmart.com/)
15:52:33	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:47%20GMT	https://www.walmart.com/blocked?url=L3Nob3AvZGVhbHMvcGV0cz9hdGhBc3NldD1leUpoZEdoamNHbGtJam9pTmpsbU9HUm1ORGd0TTJGa1pTMDBNV0UxTFdKaFlqa3RZV1l4WkdJeU1Ea3hOelV6SWl3aVlXVjNjaUk2SWtaRFgwRlVRMUlpZlE9PSZhdGhlbmE9dHJ1ZQ==&uuid=a40e8c67-51ad-11f0-8cdc-c08bf927f84e&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blocked554f.html	(from https://www.walmart.com/)
15:52:33	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:48%20GMT	https://www.walmart.com/cp/2903544?athAsset=eyJhdGhjcGlkIjoiOTIxZDJkYjEtNzEzYS00ODFjLTkwY2YtNGMzMTExYmJiNWNiIiwiYWV3ciI6IkNUUiJ9&athena=true	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/cp/2903544afc5	(from https://www.walmart.com/)
15:52:34	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:48%20GMT	https://www.walmart.com/blocked?url=L2NwLzI5MDM1NDQ/YXRoQXNzZXQ9ZXlKaGRHaGpjR2xrSWpvaU9USXhaREprWWpFdE56RXpZUzAwT0RGakxUa3dZMll0TkdNek1URXhZbUppTldOaUlpd2lZV1YzY2lJNklrTlVVaUo5JmF0aGVuYT10cnVl&uuid=a489ec6a-51ad-11f0-aa32-6c3cb552a20b&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blocked76f6.html	(from https://www.walmart.com/)
15:52:34	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:49%20GMT	https://www.walmart.com/cp/summer-gathering/8429826?athAsset=eyJhdGhjcGlkIjoiNzk1NWM3MTEtOTFhOS00ZTA5LWFkMDktOWZkNTYxYmUyMDdjIn0=&athena=true	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/cp/summer-gathering/8429826de92	(from https://www.walmart.com/)
15:52:34	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:49%20GMT	https://www.walmart.com/blocked?url=L2NwL3N1bW1lci1nYXRoZXJpbmcvODQyOTgyNj9hdGhBc3NldD1leUpoZEdoamNHbGtJam9pTnprMU5XTTNNVEV0T1RGaE9TMDBaVEE1TFdGa01Ea3RPV1prTlRZeFltVXlNRGRqSW4wPSZhdGhlbmE9dHJ1ZQ==&uuid=a5081da0-51ad-11f0-aa04-f76b4cb5da43&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blockedadaf.html	(from https://www.walmart.com/)
15:52:35	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:49%20GMT	https://www.walmart.com/cp/pharmacy-delivery/7187181?athAsset=eyJhdGhjcGlkIjoiYTljNWU3MDUtM2UzZS00MjAwLWJkNjYtN2U0NzhjMGY1ZTcxIn0=&athena=true	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/cp/pharmacy-delivery/7187181ee47	(from https://www.walmart.com/)
15:52:35	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:49%20GMT	https://www.walmart.com/blocked?url=L2NwL3BoYXJtYWN5LWRlbGl2ZXJ5LzcxODcxODE/YXRoQXNzZXQ9ZXlKaGRHaGpjR2xrSWpvaVlUbGpOV1UzTURVdE0yVXpaUzAwTWpBd0xXSmtOall0TjJVME56aGpNR1kxWlRjeEluMD0mYXRoZW5hPXRydWU=&uuid=a56e7c5e-51ad-11f0-8956-be5c05b8b9e8&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blockedbd30.html	(from https://www.walmart.com/)
15:52:36	21/21	---M--	307	error ('Temporary%20Redirect')	text/plain	date:Wed,%2025%20Jun%202025%2010:17:50%20GMT	https://www.walmart.com/cp/outdoor-toys/14521?athAsset=eyJhdGhjcGlkIjoiYjY1MTNiOGItMzYwMC00NmIzLTg5M2YtN2QxY2E3MTBjYTNlIiwiYWV3ciI6Ik1QX0FUQ1IifQ==&athena=true	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/cp/outdoor-toys/14521e7bf	(from https://www.walmart.com/)
15:52:36	15195/15195	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jun%202025%2010:17:50%20GMT	https://www.walmart.com/blocked?url=L2NwL291dGRvb3ItdG95cy8xNDUyMT9hdGhBc3NldD1leUpoZEdoamNHbGtJam9pWWpZMU1UTmlPR0l0TXpZd01DMDBObUl6TFRnNU0yWXROMlF4WTJFM01UQmpZVE5sSWl3aVlXVjNjaUk2SWsxUVgwRlVRMUlpZlE9PSZhdGhlbmE9dHJ1ZQ==&uuid=a5f8772f-51ad-11f0-83da-a74eb9cadfc2&vid=&g=b	D:/Walmart_project/Walmart_project/walmart_clone/Wallmart_homepage/www.walmart.com/blocked6116.html	(from https://www.walmart.com/)
